ID Siniestro,ID Póliza,ID Asegurado,Ramo,Placa Vehículo Asegurado,Cobertura,Fecha Ocurrencia,Fecha Reporte,Días Ocurr→Reporte,Monto Reclamado ($),Monto Estimado ($),Monto Pagado ($),Estado,Sucursal,ID Proveedor,Descripción del Evento,Docs Completos,Prov. Lista Restrictiva,Días desde Inicio Póliza,Días hasta Fin Póliza,N° Reclamos Previos Asegurado,Suma Asegurada ($),Similitud Narrativa Máx.,Número Parte Policial,Documentos Inconsistentes,Tercero Identificado,Dinamica Sospechosa,Etiqueta Fraude Simulada
SIN-D3-0165,POL-D3-0165,ASEG-D3-0051,Vehiculos,AMB-9471,Responsabilidad Civil,2025-05-26,2025-05-30,4,40302,37372,31483,En Investigacion,Guayaquil,HOGAR-102,"Hospitalizacion con factura elevada y diagnostico poco detallado; proveedor aparece en revision interna. Se observan inconsistencias entre factura, fecha y version declarada. No se identifica tercero ni soporte externo verificable.",No,No,113,252,1,60000,0.76,PP-D3-0165,Si,No,No,1
SIN-D3-0166,POL-D3-0166,ASEG-D3-0003,Vehiculos,AMB-8700,Responsabilidad Civil,2025-10-23,2025-10-23,0,26048,24497,16839,En Investigacion,Manta,TALLER-101,Choque en lugar poco transitado sin tercero identificado; descripcion vaga y proveedor recurrente sugerido por el asegurado. No se identifica tercero ni soporte externo verificable.,No,No,3,362,4,40000,0.92,PP-D3-0166,No,No,Si,1
SIN-D3-0167,POL-D3-0167,ASEG-D3-0013,Vehiculos,PBA-8530,Danos Parciales,2026-09-12,2026-09-13,1,6344,5190,3752,Pago Parcial,Guayaquil,TALLER-103,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,277,88,2,25000,0.32,,No,Si,No,0
SIN-D3-0168,POL-D3-0168,ASEG-D3-0052,Vehiculos,MNT-2657,Robo,2025-05-03,2025-05-12,9,13624,11843,0,Observado,Guayaquil,TALLER-102,Choque en lugar poco transitado sin tercero identificado; descripcion vaga y proveedor recurrente sugerido por el asegurado.,No,No,100,265,1,15000,0.93,PP-D3-0168,No,Si,No,1
SIN-D3-0169,POL-D3-0169,ASEG-D3-0036,Hogar,,Rotura de Cristales,2025-08-16,2025-08-22,6,59303,52212,0,Pendiente Documentos,Guayaquil,PER-101,"Robo sin testigos; el asegurado no recuerda hora exacta ni ruta, denuncia presentada varios dias despues.",No,Si,189,176,2,60000,0.81,,No,Si,No,1
SIN-D3-0170,POL-D3-0170,ASEG-D3-0047,Vehiculos,MNT-8428,Perdida Total por Robo,2026-06-07,2026-06-22,15,71522,67176,55481,Pendiente Documentos,Quito,TALLER-102,"Robo sin testigos; el asegurado no recuerda hora exacta ni ruta, denuncia presentada varios dias despues.",No,No,360,5,2,80000,0.76,PP-D3-0170,No,Si,No,1
SIN-D3-0171,POL-D3-0171,ASEG-D3-0022,Vehiculos,MNT-7973,Responsabilidad Civil,2025-11-24,2025-11-26,2,26451,23297,17946,Pago Parcial,Ambato,HOSP-102,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,196,169,0,80000,0.26,,No,Si,No,0
SIN-D3-0172,POL-D3-0172,ASEG-D3-0058,Hogar,,Robo Domiciliario,2025-12-06,2025-12-08,2,40214,38062,0,En Investigacion,Guayaquil,PER-101,Perdida total reportada cerca del inicio de vigencia; documentos incompletos y relato cambia entre declaraciones.,Si,Si,148,217,1,60000,0.7,,No,Si,No,1
SIN-D3-0173,POL-D3-0173,ASEG-D3-0010,Vehiculos,AMB-4740,Choque,2025-07-16,2025-07-28,12,20405,16750,14128,Pendiente Documentos,Manta,TALLER-101,"Perdida total reportada cerca del inicio de vigencia; documentos incompletos y relato cambia entre declaraciones. Se observan inconsistencias entre factura, fecha y version declarada.",Si,No,118,247,5,20000,0.95,PP-D3-0173,Si,Si,No,1
SIN-D3-0174,POL-D3-0174,ASEG-D3-0012,Hogar,,Robo Domiciliario,2026-08-26,2026-08-26,0,4030,3279,2150,Cerrado,Ambato,HOSP-102,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,311,54,1,20000,0.35,,No,Si,No,0
SIN-D3-0175,POL-D3-0175,ASEG-D3-0051,Vehiculos,CUE-4224,Robo,2025-12-22,2025-12-23,1,746,697,527,Pago Parcial,Manta,TALLER-103,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,138,227,0,40000,0.11,,No,Si,No,0
SIN-D3-0176,POL-D3-0176,ASEG-D3-0023,Vehiculos,CUE-8675,Choque,2025-09-05,2025-09-06,1,5529,5294,3583,Pago Parcial,Portoviejo,HOSP-101,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,205,160,0,25000,0.35,PP-D3-0176,No,Si,No,0
SIN-D3-0177,POL-D3-0177,ASEG-D3-0019,Hogar,,Incendio,2026-03-08,2026-03-09,1,3823,3404,2291,Pago Parcial,Santo Domingo,TALLER-103,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,169,196,2,60000,0.25,,No,Si,No,0
SIN-D3-0178,POL-D3-0178,ASEG-D3-0025,Hogar,,Rotura de Cristales,2025-12-10,2025-12-12,2,2681,2539,2245,Liquidado,Quito,HOSP-101,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,205,160,2,15000,0.27,,No,Si,No,0
SIN-D3-0179,POL-D3-0179,ASEG-D3-0012,Vehiculos,PBA-8186,Robo,2025-08-08,2025-08-10,2,80206,65321,47351,Pendiente Documentos,Ambato,TALLER-103,Choque en lugar poco transitado sin tercero identificado; descripcion vaga y proveedor recurrente sugerido por el asegurado.,No,No,50,315,5,80000,0.72,PP-D3-0179,No,Si,No,1
SIN-D3-0180,POL-D3-0180,ASEG-D3-0010,Hogar,,Robo Domiciliario,2025-07-08,2025-07-09,1,4049,2970,2532,Liquidado,Quito,HOSP-102,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,94,271,0,20000,0.13,,No,Si,No,0
